proposed_acc,proposed_f1,proposed_kappa,proposed_js,proposed_maxdiff,knn_acc,knn_f1,true_effect,imp_effect,bias,bias_pct
0.7819781652273098,0.7694293377802204,0.63634505993772,0.019120404978703355,0.02236829196507406,0.7629134756395634,0.7555717910090195,0.08340368521645236,0.10005177844483604,0.016648093228383676,19.960860464592088
0.7752996005326231,0.762037581566922,0.6261500800840292,0.02465085641013553,0.028696164034140992,0.7608189081225033,0.750970031527685,0.08427066304508352,0.10230987339115732,0.01803921034607381,21.406275558106273
0.7857487534180473,0.7724026355169942,0.6397425266874499,0.022150175926431023,0.025703914451093907,0.7677336335853305,0.7612352440982043,0.08135825915919892,0.09881547817654251,0.017457219017343595,21.457217985925602
0.7709515318528124,0.7611165016052691,0.6154950077809267,0.024333216365650313,0.028794270577847447,0.7560382557951045,0.7531835713981191,0.0831677700229454,0.09996762442046209,0.01679985439751669,20.199957739496597
0.783472133247918,0.7735398195525311,0.6382942240022773,0.023312253741815423,0.02717551260669082,0.7527226137091608,0.7508339080284422,0.07881586390077577,0.09692212903181585,0.018106265131040078,22.972868956730245
0.7799196787148595,0.7654713754598443,0.6305996429119052,0.022362261992951788,0.026243500441479495,0.7620883534136547,0.756071399109667,0.08076650385633458,0.1006059771482799,0.019839473291945325,24.563986732959595
0.7853428664283393,0.7698889425964669,0.6413076776487842,0.02275807397949103,0.026439713528892378,0.7668183295417614,0.7585733024134007,0.08146589748471486,0.09874716560781621,0.01728126812310135,21.212886197373287
0.7887417218543047,0.772884499271127,0.6461337454145011,0.021602275094205627,0.025409594819974513,0.7624172185430463,0.7480500478004847,0.0782628416398225,0.09838310543902642,0.020120263799203925,25.708578142102784
0.7825376062786135,0.7664050721339962,0.6354100975286998,0.02058877947879523,0.023741783576964604,0.7665140614780902,0.7583407562986815,0.07891118955712384,0.09797686679637535,0.01906567723925151,24.160929959685703
0.7897653194263363,0.7759087738933327,0.6461094591672809,0.021103563747654312,0.024919062101442235,0.7586375488917861,0.7511578625828449,0.08147021491634326,0.10052622197530922,0.019056007058965957,23.390151945141415
0.7822817914351096,0.7707238572193721,0.6372895499184998,0.020536907068572578,0.023937996664377487,0.7597254004576659,0.7497126845107642,0.08384642959456248,0.10095164987607436,0.017105220281511874,20.400654344166806
0.7882644628099174,0.7762286014470806,0.6438358329998816,0.021805986963015556,0.025507701363680968,0.7575206611570248,0.7488599759864951,0.08165681758499532,0.09666543698168531,0.015008619396689987,18.38011796267684
0.7772269046438606,0.7671059045651701,0.6261875682559876,0.02306642255228055,0.026783086431865,0.7511155180961825,0.7435339528235221,0.07929463550745769,0.09897815541466418,0.019683519907206487,24.82326803224317
0.7719890657662003,0.7580670848455351,0.6188754734213098,0.023361299793456004,0.027126459334837705,0.7523717639491879,0.7449369732175636,0.08047175710075438,0.09854034277249352,0.018068585671739135,22.453325642083875
0.7773645917542441,0.7694900463644231,0.6254720822348443,0.021213642060442323,0.024968115373295463,0.7495553759094584,0.744572244640882,0.07825104916338171,0.09645586477702517,0.018204815613643455,23.264628152950774
0.7722378664899785,0.7635637911563116,0.6227098630153922,0.021761758270129116,0.025507701363680968,0.7584893158853735,0.7547565131158476,0.0804456910044401,0.09829234960903815,0.017846658604598054,22.18472907842016
0.7761095528790629,0.7606036162923243,0.6265701052932864,0.021195885166416732,0.02457568919846953,0.7441016333938294,0.7317154274589891,0.07842853334583083,0.09669307785511505,0.01826454450928422,23.288137276195975
0.7817299919159256,0.7738867324223415,0.6325563420209883,0.021213729165836626,0.024919062101442124,0.7621665319320938,0.7576107254929987,0.08145538729196072,0.09958260730514262,0.0181272200131819,22.254169571631234
0.7827715355805244,0.7724096482990207,0.6375580737724555,0.02171714641068126,0.025360541548121174,0.7565543071161048,0.7506597175663696,0.0795602927957349,0.09706908919119289,0.017508796395457993,22.006953192606417
0.7889578569095067,0.7736911991269388,0.6483732957630569,0.019366277563024233,0.022760718139899883,0.7623325710552107,0.7529079606588276,0.08331108433147022,0.10153246996316873,0.018221385631698506,21.871502187153137
0.7829787234042553,0.7690088992644647,0.6363093605497021,0.02283284289250038,0.026635926616305317,0.7495908346972177,0.7440780430146146,0.08036125726033524,0.09813809027470455,0.017776833014369303,22.121148449407848
